date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2011-08-08,2011,528,177,8,190,78,15,0.4105263157894737,0.07894736842105263,0.4590846590077446,0.07822121173934211
2011-08-15,2011,468,185,9,173,80,7,0.4624277456647399,0.04046242774566474,0.4625095961423908,0.07551065362562931
2011-08-22,2011,386,133,6,167,76,8,0.4550898203592814,0.04790419161676647,0.45724112755470425,0.06906773835120578
2011-08-29,2011,453,171,7,208,93,19,0.44711538461538464,0.09134615384615384,0.44752771375219474,0.06807466006424451
2011-09-05,2011,455,170,11,168,80,9,0.47619047619047616,0.05357142857142857,0.4560961092632653,0.06760548354013168
2011-09-12,2011,474,160,6,182,89,20,0.489010989010989,0.10989010989010989,0.46128325637030193,0.07098263125429596
2011-09-19,2011,435,159,9,196,78,10,0.3979591836734694,0.05102040816326531,0.4497224218454092,0.06860222049126465
2011-09-26,2011,439,157,7,217,114,11,0.5253456221198156,0.05069124423963134,0.45795819217795375,0.0654791665617591
2011-10-03,2011,437,144,3,198,112,21,0.5656565656565656,0.10606060606060606,0.4773494734113402,0.06886832126670328
2011-10-10,2011,444,151,8,160,80,9,0.5,0.05625,0.4820460052032477,0.07084176779849517
2011-10-17,2011,432,147,7,201,107,13,0.5323383084577115,0.06467661691542288,0.4917020662155515,0.07293832096082724
2011-10-24,2011,377,148,2,188,90,12,0.4787234042553192,0.06382978723404255,0.49565306867054326,0.06949877513431332
2011-10-31,2011,493,178,8,154,87,10,0.564935064935065,0.06493506493506493,0.5067461422636169,0.07091922967976787
2011-11-07,2011,448,158,9,175,89,13,0.5085714285714286,0.07428571428571429,0.5091911972086719,0.06646868022921842
2011-11-14,2011,401,138,4,169,85,18,0.5029585798816568,0.10650887573964497,0.5223161217346952,0.07340473867626587
2011-11-21,2011,513,186,3,167,96,12,0.5748502994011976,0.0718562874251497,0.528504206394868,0.07605036907445567
2011-11-28,2011,565,204,4,145,66,13,0.45517241379310347,0.0896551724137931,0.5146936874119352,0.07399968986860404
2011-12-05,2011,443,170,3,133,73,7,0.5488721804511278,0.05263157894736842,0.5208027099683262,0.07354738723702511
2011-12-12,2011,438,152,6,154,80,13,0.5194805194805194,0.08441558441558442,0.5191954863461772,0.0760147581745453
2011-12-19,2011,471,153,3,147,62,9,0.4217687074829932,0.061224489795918366,0.5120761492496365,0.07568909599477977
2011-12-26,2011,456,197,5,162,99,16,0.6111111111111112,0.09876543209876543,0.5178481550216423,0.07991789189024233
2012-01-02,2012,459,157,7,183,96,19,0.5245901639344263,0.10382513661202186,0.519850496942017,0.08361031968103078
2012-01-09,2012,459,181,7,203,99,19,0.4876847290640394,0.09359605911330049,0.5179412655898148,0.08199621760273772
2012-01-16,2012,439,155,2,161,83,16,0.515527950310559,0.09937888198757763,0.5105259719534849,0.08543654192304122
2012-01-23,2012,390,158,7,164,80,13,0.4878048780487805,0.07926829268292683,0.5146050299854446,0.08413818195668293
2012-01-30,2012,416,142,8,199,90,12,0.45226130653266333,0.06030150753768844,0.5025286707456366,0.08509692303047293
2012-02-06,2012,403,147,6,165,83,14,0.503030303030303,0.08484848484848485,0.5004723936893595,0.08515103558458549
2012-02-13,2012,408,165,1,179,92,14,0.5139664804469274,0.0782122905027933,0.5119971153098513,0.08727451067294487
2012-02-20,2012,394,160,3,184,88,23,0.4782608695652174,0.125,0.4953908351166145,0.09055383166059919
2012-02-27,2012,453,168,6,181,91,15,0.5027624309392266,0.08287292817679558,0.4926623684922146,0.08793480560619589
2012-03-05,2012,423,167,8,147,73,17,0.4965986394557823,0.11564625850340136,0.49377660729118245,0.0906910805299585
2012-03-12,2012,474,193,4,172,81,23,0.47093023255813954,0.13372093023255813,0.48820189257213004,0.09498383656058106
2012-03-19,2012,507,199,9,180,95,25,0.5277777777777778,0.1388888888888889,0.4931985050382547,0.10243641108632631
2012-03-26,2012,603,260,4,203,91,18,0.4482758620689655,0.08866995073891626,0.49270032448029244,0.1059824664864798
2012-04-02,2012,680,323,6,155,92,24,0.5935483870967742,0.15483870967741936,0.5040150849886014,0.1147312445900966
2012-04-09,2012,886,348,11,203,111,24,0.5467980295566502,0.11822660098522167,0.5081190286273167,0.11973303340040016
2012-04-16,2012,1012,409,5,193,101,19,0.5233160621761658,0.09844559585492228,0.5137509277036852,0.11641373288226543
2012-04-23,2012,1053,404,5,180,84,19,0.4666666666666667,0.10555555555555556,0.5092389571696152,0.11924906130461044
2012-04-30,2012,1111,412,8,181,79,24,0.43646408839779005,0.13259668508287292,0.5017221382873662,0.12136786462704438
2012-05-07,2012,1068,391,12,183,79,16,0.43169398907103823,0.08743169398907104,0.49681760785147855,0.1155817100966085
2012-05-14,2012,1091,406,17,207,120,24,0.5797101449275363,0.11594202898550725,0.5033091537451984,0.1127133526086858
2012-05-21,2012,1103,384,8,173,78,15,0.4508670520231214,0.08670520231213873,0.5036330524894679,0.11246775905533861
2012-05-28,2012,1053,359,8,197,76,25,0.38578680203045684,0.12690355329949238,0.47766285435617817,0.10897586450809774
2012-06-04,2012,1130,436,6,182,83,29,0.45604395604395603,0.15934065934065933,0.4663185951670914,0.11411512180252745
2012-06-11,2012,997,356,8,216,89,20,0.41203703703703703,0.09259259259259259,0.4524087170247003,0.11338349639473623
2012-06-18,2012,854,334,9,178,86,13,0.48314606741573035,0.07303370786516854,0.45446864211833327,0.10931826543343785
2012-06-25,2012,735,295,5,179,88,22,0.49162011173184356,0.12290502793296089,0.46136314503508996,0.10810680828969885
2012-07-02,2012,724,254,8,177,89,11,0.5028248587570622,0.062146892655367235,0.470254503745843,0.10494620812298586
2012-07-09,2012,690,227,10,215,117,16,0.5441860465116279,0.07441860465116279,0.46581399144385444,0.09975578008119282
2012-07-16,2012,632,245,8,218,120,18,0.5504587155963303,0.08256880733944955,0.4782629493905055,0.09923873070960666
2012-07-23,2012,580,201,11,207,122,16,0.5893719806763285,0.07729468599033816,0.5037110967212395,0.0930376222959624
2012-07-30,2012,517,193,10,183,76,13,0.41530054644808745,0.07103825136612021,0.49861817052175594,0.081999821299145
2012-08-06,2012,488,181,7,202,95,10,0.47029702970297027,0.04950495049504951,0.5059006696049976,0.07661386603695211
2012-08-13,2012,461,178,10,211,111,10,0.5260663507109005,0.04739336492890995,0.5112657050168938,0.07340882316991978
2012-08-20,2012,448,174,9,189,95,10,0.5026455026455027,0.05291005291005291,0.5126438788811012,0.06465945129205629
2012-08-27,2012,374,132,5,171,73,17,0.4269005847953216,0.09941520467836257,0.5031533446358836,0.0693179902949307
2012-09-03,2012,455,187,13,183,90,17,0.4918032786885246,0.09289617486338798,0.49660549865799575,0.07162768657145885
2012-09-10,2012,438,158,5,198,81,13,0.4090909090909091,0.06565656565656566,0.4789345228448181,0.06951365636109837
2012-09-17,2012,377,159,7,189,91,16,0.48148148148148145,0.08465608465608465,0.4654482104454622,0.07043383119431668
2012-09-24,2012,362,164,7,170,67,12,0.3941176470588235,0.07058823529411765,0.4628003480218042,0.07037757918531636
2012-10-01,2012,370,149,8,173,83,12,0.4797687861271676,0.06936416184971098,0.4639843175748289,0.07285998060464904
2012-10-08,2012,413,178,10,161,84,16,0.5217391304347826,0.09937888198757763,0.4634434150403141,0.07935817023698251
2012-10-15,2012,399,158,6,162,84,14,0.5185185185185185,0.08641975308641975,0.46542754202444114,0.08354688275902836
2012-10-22,2012,419,174,6,157,76,14,0.4840764331210191,0.08917197452229299,0.4725745230651533,0.08226647898951966
2012-10-29,2012,406,145,10,162,85,8,0.5246913580246914,0.04938271604938271,0.47668553298217414,0.076827296637769
2012-11-05,2012,504,181,5,198,98,12,0.494949494949495,0.06060606060606061,0.4874178562144974,0.07619598350645587
2012-11-12,2012,465,154,8,179,91,13,0.5083798882681564,0.07262569832402235,0.49078015706283173,0.07469218521494808
2012-11-19,2012,449,168,9,167,80,14,0.47904191616766467,0.08383233532934131,0.5013956907014369,0.07634769771935104
2012-11-26,2012,423,151,5,194,84,12,0.4329896907216495,0.061855670103092786,0.49554830377574716,0.07540913625102376
2012-12-03,2012,464,157,5,181,88,11,0.4861878453038674,0.06077348066298342,0.49110439313438276,0.0705834610854495
2012-12-10,2012,509,188,4,128,77,12,0.6015625,0.09375,0.5014848908195679,0.07149974194964702
2012-12-17,2012,509,206,4,146,69,13,0.4726027397260274,0.08904109589041095,0.500050679145194,0.07148338212066177
2012-12-24,2012,496,175,4,162,77,9,0.47530864197530864,0.05555555555555555,0.4938778396390211,0.07225498705893338
2012-12-31,2012,516,180,8,205,96,13,0.4682926829268293,0.06341463414634146,0.4905457381361879,0.07260605875146849
2013-01-07,2013,602,203,12,223,117,24,0.5246636771300448,0.10762331838565023,0.492581211743924,0.07698076125917196
2013-01-14,2013,594,225,4,197,99,22,0.5025380710659898,0.1116751269035533,0.49551823110621457,0.08046111020594846
2013-01-21,2013,511,185,3,212,108,11,0.5094339622641509,0.05188679245283019,0.5050737650490273,0.07921500049966564
2013-01-28,2013,458,179,8,198,78,26,0.3939393939393939,0.13131313131313133,0.4935427086284681,0.08803245683093414
2013-02-04,2013,446,172,10,170,80,5,0.47058823529411764,0.029411764705882353,0.47717092554023277,0.07999017741916942
2013-02-11,2013,422,145,4,193,92,20,0.47668393782383417,0.10362694300518134,0.4776810753024587,0.08181340830851572
2013-02-18,2013,419,157,7,224,87,22,0.38839285714285715,0.09821428571428571,0.46681660219840226,0.08714574957835698
2013-02-25,2013,417,158,4,189,74,18,0.3915343915343915,0.09523809523809523,0.4572218157743475,0.09112368221482621
2013-03-04,2013,453,170,7,198,73,17,0.3686868686868687,0.08585858585858586,0.4377247147189505,0.08840309064894317
2013-03-11,2013,473,182,5,205,81,17,0.3951219512195122,0.08292682926829269,0.4242976997381408,0.08480955344453558
2013-03-18,2013,579,191,6,161,66,17,0.40993788819875776,0.10559006211180125,0.41186069047996665,0.09152246215190697
2013-03-25,2013,608,254,4,175,80,13,0.45714285714285713,0.07428571428571429,0.4197611233803995,0.08439403502347984
2013-04-01,2013,840,325,6,194,74,13,0.38144329896907214,0.06701030927835051,0.4086180063397688,0.08909385309503837
2013-04-08,2013,891,345,14,178,78,15,0.43820224719101125,0.08426966292134831,0.40380779501066594,0.08667419308455923
2013-04-15,2013,981,334,2,166,73,11,0.4397590361445783,0.06626506024096386,0.4102285673858811,0.082680539900394
2013-04-22,2013,1002,361,12,170,87,12,0.5117647058823529,0.07058823529411765,0.4252573566793763,0.0795993074073968
2013-04-29,2013,969,359,13,166,58,12,0.3493975903614458,0.07228915662650602,0.4228461968886984,0.07790312875338683
2013-05-06,2013,953,354,13,146,57,8,0.3904109589041096,0.0547945205479452,0.4222573228492731,0.0743865901633434
2013-05-13,2013,963,335,11,172,77,8,0.4476744186046512,0.046511627906976744,0.42697438915000974,0.06700178588774032
2013-05-20,2013,953,325,10,214,96,17,0.4485981308411215,0.0794392523364486,0.4259062983622928,0.0676459781440821
2013-05-27,2013,939,333,13,187,80,16,0.42780748663101603,0.0855614973262032,0.4317018218200358,0.06996487665006369
2013-06-03,2013,1002,358,16,225,91,21,0.40444444444444444,0.09333333333333334,0.427482096476715,0.07109783545156183
2013-06-10,2013,908,323,13,228,93,15,0.40789473684210525,0.06578947368421052,0.42349905906390584,0.07103838713196765
2013-06-17,2013,859,317,14,226,106,13,0.4690265486725664,0.05752212389380531,0.41815678941268253,0.06940512320692861
2013-06-24,2013,746,299,10,172,81,15,0.47093023255813954,0.0872093023255814,0.43334836968726925,0.07127014141931304
2013-07-01,2013,716,250,12,253,125,13,0.49407114624505927,0.05138339920948617,0.44630589310488794,0.07084375125200565
2013-07-08,2013,658,238,13,190,102,14,0.5368421052631579,0.07368421052631578,0.45745185393720134,0.07424032407942303
2013-07-15,2013,645,262,9,205,103,25,0.5024390243902439,0.12195121951219512,0.4641819656308416,0.07955431997639135
2013-07-22,2013,575,230,10,213,111,11,0.5211267605633803,0.051643192488262914,0.47584687487238714,0.07531453187164883
2013-07-29,2013,532,210,6,235,120,19,0.5106382978723404,0.08085106382978724,0.4891211065508741,0.07375424818370555
2013-08-05,2013,563,229,7,236,110,25,0.4661016949152542,0.1059322033898305,0.4963969763100177,0.07877208939690805
2013-08-12,2013,451,163,7,243,109,17,0.448559670781893,0.06995884773662552,0.49383861657368355,0.08032667987726058
2013-08-19,2013,422,114,7,224,111,23,0.4955357142857143,0.10267857142857142,0.4969143017896304,0.08226033851513433
2013-08-26,2013,411,109,4,209,95,19,0.45454545454545453,0.09090909090909091,0.4919735903271798,0.08720104997758493
2013-09-02,2013,384,161,8,222,116,17,0.5225225225225225,0.07657657657657657,0.49018364248460033,0.08756259573386753
2013-09-09,2013,434,152,5,228,120,10,0.5263157894736842,0.043859649122807015,0.49316823812003047,0.07780114943519402
2013-09-16,2013,385,156,13,203,96,16,0.4729064039408867,0.07881773399014778,0.48714069354221873,0.08119796712292962
2013-09-23,2013,350,126,4,156,78,14,0.5,0.08974358974358974,0.4858109063081762,0.08230953286215492
2013-09-30,2013,361,132,1,190,100,18,0.5263157894736842,0.09473684210526316,0.4933376681279799,0.08091011270158402
2013-10-07,2013,362,146,3,211,87,9,0.41232227488151657,0.04265402843601896,0.48880799364043287,0.0774970102890082
2013-10-14,2013,414,167,10,169,75,9,0.4437869822485207,0.05325443786982249,0.48233940213578363,0.07131899359416458
2013-10-21,2013,384,146,9,195,97,21,0.49743589743589745,0.1076923076923077,0.48770070749708905,0.07341689569206668
2013-10-28,2013,389,146,11,189,77,10,0.4074074074074074,0.05291005291005291,0.47331131810769966,0.07045858023375122
2013-11-04,2013,406,150,7,167,71,11,0.4251497005988024,0.0658682634730539,0.4606655569983394,0.07320965702753207
2013-11-11,2013,372,133,2,182,62,7,0.34065934065934067,0.038461538461538464,0.44413467408814616,0.06816513258645593
2013-11-18,2013,437,169,5,177,71,10,0.4011299435028249,0.05649717514124294,0.43177591702599927,0.06400933076116257
2013-11-25,2013,457,159,9,175,79,8,0.4514285714285714,0.045714285714285714,0.4224150147703602,0.05788151121229039
2013-12-02,2013,398,136,4,203,96,19,0.4729064039408867,0.09359605911330049,0.4299880309027814,0.06424926504695057
2013-12-09,2013,360,128,2,170,77,16,0.45294117647058824,0.09411764705882353,0.4311323051805399,0.0693571661955757
2013-12-16,2013,355,118,2,162,78,12,0.48148148148148145,0.07407407407407407,0.4291380031862379,0.0651548869932965
2013-12-23,2013,340,135,6,158,85,12,0.5379746835443038,0.0759493670886076,0.4454589127033499,0.06803480126561584
2013-12-30,2013,361,147,9,203,89,16,0.43842364532019706,0.07881773399014778,0.4471181557935243,0.06965348508025257
2014-01-06,2014,336,112,3,213,100,13,0.4694835680751174,0.06103286384976526,0.46322118422049635,0.07247490075378092
2014-01-13,2014,300,112,3,186,87,15,0.46774193548387094,0.08064516129032258,0.4715476832181271,0.07549339902241588
2014-01-20,2014,305,104,6,230,106,15,0.4608695652173913,0.06521739130434782,0.4727278074417296,0.07793128722117365
2014-01-27,2014,294,106,4,174,85,16,0.4885057471264368,0.09195402298850575,0.47467772533992336,0.07772603270557431
2014-02-03,2014,315,102,2,161,77,12,0.4782608695652174,0.07453416149068323,0.47784268697675203,0.07527809700955676
2014-02-10,2014,268,113,3,171,86,12,0.5029239766081871,0.07017543859649122,0.4805229988675902,0.0747907675748589
2014-02-17,2014,320,108,3,152,68,13,0.4473684210526316,0.08552631578947369,0.4691972160561312,0.07598788616246716
2014-02-24,2014,321,109,3,147,81,8,0.5510204081632653,0.05442176870748299,0.48327181141151476,0.07293839050213408
2014-03-03,2014,263,93,5,154,73,11,0.474025974025974,0.07142857142857142,0.48383961215537186,0.07423785394948483
2014-03-10,2014,330,118,3,151,72,6,0.4768211920529801,0.039735099337748346,0.48497451922651047,0.06912409620541306
2014-03-17,2014,344,116,3,179,82,14,0.4581005586592179,0.0782122905027933,0.4846283934067388,0.07074845860521875
2014-03-24,2014,379,138,4,144,66,11,0.4583333333333333,0.0763888888888889,0.4808568416826009,0.06880281684276664
2014-03-31,2014,382,126,3,177,67,13,0.3785310734463277,0.07344632768361582,0.4683906171677396,0.0686668376168832
2014-04-07,2014,467,167,3,170,78,10,0.4588235294117647,0.058823529411764705,0.46287806126818687,0.06724784896879239
2014-04-14,2014,509,193,8,160,75,15,0.46875,0.09375,0.4655507586366079,0.06827580949510818
2014-04-21,2014,524,167,2,155,88,13,0.567741935483871,0.08387096774193549,0.46764094955168356,0.07195695937441475
2014-04-28,2014,510,196,6,174,78,12,0.4482758620689655,0.06896551724137931,0.46442218555705755,0.07164907760101574
2014-05-05,2014,628,244,5,172,76,19,0.4418604651162791,0.11046511627906977,0.4600520946899699,0.08049032971868092
2014-05-12,2014,732,240,5,138,63,12,0.45652173913043476,0.08695652173913043,0.459854742248872,0.08158335862322305
2014-05-19,2014,815,316,9,162,75,10,0.46296296296296297,0.06172839506172839,0.46043344595257574,0.07975079689482799
2014-05-26,2014,851,302,7,176,76,12,0.4318181818181818,0.06818181818181818,0.46709433449905746,0.07909273320710328
2014-06-02,2014,814,313,9,185,75,13,0.40540540540540543,0.07027027027027027,0.46041706899826257,0.08052357581441648
2014-06-09,2014,825,295,11,181,100,11,0.5524861878453039,0.06077348066298342,0.47088409247892554,0.0764015108972894
2014-06-16,2014,797,293,11,174,91,10,0.5229885057471264,0.05747126436781609,0.4652899137618325,0.07310154797552448
2014-06-23,2014,784,319,10,170,78,16,0.4588235294117647,0.09411764705882353,0.4666083721796824,0.07624556420270501
2014-06-30,2014,722,265,7,199,83,11,0.41708542713567837,0.05527638190954774,0.4635114924321073,0.06934697240651476
2014-07-07,2014,795,284,11,197,81,16,0.41116751269035534,0.08121827411167512,0.45784221412709736,0.06862969145308284
2014-07-14,2014,743,213,5,219,93,16,0.4246575342465753,0.0730593607305936,0.4530540355375489,0.07004606216169099
2014-07-21,2014,611,228,5,187,72,18,0.3850267379679144,0.0962566844919786,0.4472051050562655,0.07355542045046104
2014-07-28,2014,570,170,7,236,121,22,0.5127118644067796,0.09322033898305085,0.46061841243143725,0.07642417903955863
2014-08-04,2014,596,202,8,264,122,22,0.4621212121212121,0.08333333333333333,0.44932279046592577,0.07924416062335235
2014-08-11,2014,375,118,7,264,114,9,0.4318181818181818,0.03409090909090909,0.43792649997480776,0.076321616213739
2014-08-18,2014,404,132,4,246,101,12,0.4105691056910569,0.04878048780487805,0.4318946970097193,0.0706544713069958
2014-08-25,2014,381,120,5,227,106,18,0.4669603524229075,0.07929515418502203,0.4381290626706229,0.07365681784143009
2014-09-01,2014,388,140,3,215,91,10,0.4232558139534884,0.046511627906976744,0.4396401003285145,0.06931848706584279
2014-09-08,2014,414,134,5,230,99,16,0.43043478260869567,0.06956521739130435,0.44036225637377957,0.06888171914843164
2014-09-15,2014,352,109,5,261,113,14,0.4329501915708812,0.05363984674329502,0.4463526880741504,0.06355461442984618
2014-09-22,2014,400,141,9,212,94,17,0.44339622641509435,0.08018867924528301,0.43768823332518975,0.06192565696262521
2014-09-29,2014,389,138,6,214,89,15,0.4158878504672897,0.07009345794392523,0.43190906311844945,0.06027067253894919
2014-10-06,2014,446,150,3,179,86,16,0.48044692737430167,0.0893854748603352,0.43798765631296444,0.06718249326012746
2014-10-13,2014,488,155,6,188,84,20,0.44680851063829785,0.10638297872340426,0.44251758193136953,0.07438280462494323
2014-10-20,2014,444,178,6,192,83,14,0.4322916666666667,0.07291666666666667,0.4381839962118394,0.07358549368514881
2014-10-27,2014,436,152,4,169,93,9,0.5502958579881657,0.05325443786982249,0.4540640017161741,0.07442834493050454
2014-11-03,2014,471,158,2,201,85,10,0.4228855721393035,0.04975124378109453,0.4531203504075001,0.07195159822922831
2014-11-10,2014,502,178,4,211,100,12,0.47393364928909953,0.05687203791469194,0.4582432826222774,0.07235562212565291
2014-11-17,2014,512,166,0,167,87,9,0.5209580838323353,0.05389221556886228,0.4679385147994325,0.06906856416610033
2014-11-24,2014,540,190,2,147,77,10,0.5238095238095238,0.06802721088435375,0.48142872396721176,0.06881028328365389
2014-12-01,2014,424,139,0,161,87,11,0.5403726708074534,0.06832298136645963,0.4889194418963557,0.06617747159691945
2014-12-08,2014,476,160,3,190,65,11,0.34210526315789475,0.05789473684210526,0.47583153596130534,0.06011644136175707
2014-12-15,2014,446,135,5,183,78,17,0.4262295081967213,0.09289617486338798,0.4750737661525622,0.06261387988634723
2014-12-22,2014,399,143,1,165,73,12,0.44242424242424244,0.07272727272727272,0.4615898142070718,0.0650479842435285
2014-12-29,2014,817,301,6,376,155,23,0.4122340425531915,0.061170212765957445,0.46025837300880773,0.06647535536663637
2015-01-05,2015,365,114,8,197,92,1,0.467005076142132,0.005076142131979695,0.4593923013654368,0.06000086839379734
2015-01-12,2015,310,129,3,193,79,1,0.40932642487046633,0.0051813471502590676,0.4454383439952032,0.053912009841471945
2015-01-19,2015,315,102,8,183,80,1,0.4371584699453552,0.00546448087431694,0.43460696226218215,0.04609166859021734
2015-01-26,2015,288,103,6,181,61,2,0.3370165745856354,0.011049723756906077,0.40918745023445485,0.03893251138902315
2015-02-02,2015,363,97,2,153,68,2,0.4444444444444444,0.013071895424836602,0.42197984789527354,0.03332965621186457
2015-02-09,2015,327,95,2,173,65,3,0.37572254335260113,0.017341040462427744,0.41566647728975853,0.023885264411744538
2015-02-16,2015,310,97,2,180,69,1,0.38333333333333336,0.005555555555555556,0.4082801136533949,0.01548879976527989
2015-02-23,2015,328,109,4,181,70,1,0.3867403314917127,0.0055248618784530384,0.40509339977071007,0.00853313090434184
2015-03-02,2015,349,113,3,179,69,3,0.3854748603351955,0.01675977653631285,0.394902122794843,0.009993585204883484
2015-03-09,2015,413,143,7,177,71,2,0.4011299435028249,0.011299435028248588,0.3938775626238878,0.010758346189632175
2015-03-16,2015,510,173,6,161,75,1,0.4658385093167702,0.006211180124223602,0.39746256754531467,0.010851683595870507
2015-03-23,2015,514,151,5,171,77,0,0.4502923976608187,0.0,0.4116220454297126,0.009470468126257247
2015-03-30,2015,668,215,5,203,88,2,0.43349753694581283,0.009852216748768473,0.41025368199238366,0.009068008291748732
2015-04-06,2015,768,263,6,273,130,6,0.47619047619047616,0.02197802197802198,0.42281217359711804,0.00964763098119801
2015-04-13,2015,741,260,5,203,96,3,0.4729064039408867,0.014778325123152709,0.43400880742306225,0.010800477177147655
2015-04-20,2015,745,258,1,202,94,3,0.46534653465346537,0.01485148514851485,0.4438345828182813,0.011966305085905382
2015-04-27,2015,921,319,5,217,76,3,0.35023041474654376,0.013824884792626729,0.43942902711969983,0.011599443617944617
2015-05-04,2015,862,325,6,258,93,0,0.36046511627906974,0.0,0.4343459237167304,0.010187014239413544
2015-05-11,2015,946,338,4,286,95,0,0.3321678321678322,0.0,0.4176370890731132,0.009410616723885594
2015-05-18,2015,761,306,6,197,85,1,0.43147208121827413,0.005076142131979695,0.41528454951779514,0.010045134490383054
2015-05-25,2015,817,300,6,298,124,2,0.4161073825503356,0.006711409395973154,0.41311078021836045,0.00965253357128364
2015-06-01,2015,693,279,7,268,109,5,0.40671641791044777,0.018656716417910446,0.4044265229333569,0.009237370376269698
2015-06-08,2015,718,298,4,237,111,3,0.46835443037974683,0.012658227848101266,0.4038575262382144,0.008972358216888267
2015-06-15,2015,653,241,4,230,99,3,0.43043478260869567,0.013043478260869565,0.3994935572326182,0.008746357355932608
2015-06-22,2015,611,220,2,300,124,2,0.41333333333333333,0.006666666666666667,0.4073814220559669,0.007851580090187599
2015-06-29,2015,541,195,7,275,108,3,0.3927272727272727,0.01090909090909091,0.4114141916119922,0.009215216453823963
2015-07-06,2015,520,167,5,261,89,2,0.34099616858237547,0.007662835249042145,0.41251773366381017,0.010173070859954232
2015-07-13,2015,410,143,6,226,90,2,0.39823008849557523,0.008849557522123894,0.4083624845734728,0.010644747783722257
2015-07-20,2015,395,145,6,254,100,6,0.3937007874015748,0.023622047244094488,0.4055616601798777,0.012758577514737423
2015-07-27,2015,370,137,7,264,115,2,0.4356060606060606,0.007575757575757576,0.40917286551682935,0.011373457659468313
2015-08-03,2015,349,123,5,218,83,1,0.38073394495412843,0.0045871559633027525,0.398220304838627,0.0103645736738685
2015-08-10,2015,366,100,6,240,84,2,0.35,0.008333333333333333,0.3881659570125401,0.009775805557926471
2015-08-17,2015,320,93,5,231,109,0,0.47186147186147187,0.0,0.3954819743285574,0.008942472224593137
2015-08-24,2015,356,126,3,245,95,6,0.3877551020408163,0.024489795918367346,0.3948604529927503,0.010640060350752692
2015-08-31,2015,367,125,8,227,83,3,0.3656387665198238,0.013215859030837005,0.39794077773493136,0.01133418832347705
2015-09-07,2015,336,96,4,226,89,1,0.3938053097345133,0.004424778761061947,0.39738768038979866,0.010781090978344307
2015-09-14,2015,359,110,2,247,94,2,0.3805668016194332,0.008097165991902834,0.3957459321670309,0.008840480821820351
2015-09-21,2015,357,120,4,210,92,4,0.4380952380952381,0.01904761904761905,0.39605707935317813,0.010274463505803032
2015-09-28,2015,375,130,3,223,92,1,0.4125560538116592,0.004484304932735426,0.40003484296036945,0.010261607126982118
2015-10-05,2015,429,128,3,206,75,0,0.3640776699029126,0.0,0.4017945516982335,0.009219940460315452
2015-10-12,2015,399,104,1,188,70,4,0.3723404255319149,0.02127659574468085,0.3893544209070389,0.011879514928400557
2015-10-19,2015,376,89,2,193,84,1,0.43523316062176165,0.0051813471502590676,0.3952891782296571,0.009465958832387022
2015-10-26,2015,389,100,3,185,74,2,0.4,0.010810810810810811,0.39958433241467917,0.009165327804883747
2015-11-02,2015,442,144,4,208,84,4,0.40384615384615385,0.019230769230769232,0.4008394379286342,0.011016076613597159
2015-11-09,2015,446,138,4,212,97,1,0.45754716981132076,0.0047169811320754715,0.4104619839526201,0.010593553506118738
2015-11-16,2015,493,145,6,219,103,0,0.4703196347031963,0.0,0.4144900335286149,0.008212601125166356
2015-11-23,2015,435,146,0,204,77,1,0.37745098039215685,0.004901960784313725,0.41010189935117713,0.008264808106613645
2015-11-30,2015,464,143,5,212,98,2,0.46226415094339623,0.009433962264150943,0.4223752094812376,0.009444053389632513
2015-12-07,2015,413,128,3,223,90,1,0.40358744394618834,0.004484304932735426,0.42628108678302173,0.007345017038139334
2015-12-14,2015,376,108,0,180,80,1,0.4444444444444444,0.005555555555555556,0.42743249726085714,0.007391793088801396
2015-12-21,2015,365,112,1,185,80,1,0.43243243243243246,0.005405405405405406,0.4314865513149112,0.00671611741312572
2016-01-04,2016,431,132,5,278,99,22,0.35611510791366907,0.07913669064748201,0.42552017057335056,0.014204357590214817
2016-01-11,2016,385,106,0,248,96,18,0.3870967741935484,0.07258064516129033,0.416713871121129,0.022687315593866674
2016-01-18,2016,366,116,4,232,95,17,0.40948275862068967,0.07327586206896551,0.4091092616108157,0.03184679835248736
2016-01-25,2016,349,90,4,248,96,24,0.3870967741935484,0.0967741935483871,0.4103149858359896,0.04333082744799653
2016-02-01,2016,329,101,4,235,65,21,0.2765957446808511,0.08936170212765958,0.38710643505317144,0.05332179493093511
2016-02-08,2016,351,99,4,233,68,20,0.2918454935622318,0.08583690987124463,0.3731386912551769,0.06349087054824876
2016-02-15,2016,347,84,6,221,83,25,0.3755656108597285,0.11312217194570136,0.3645288370570874,0.07693669759701699
2016-02-22,2016,337,104,4,285,105,24,0.3684210526315789,0.08421052631578947,0.3565274145819807,0.08678733771081501
2016-02-29,2016,362,87,3,295,95,18,0.3220338983050847,0.061016949152542375,0.35226726338090764,0.08452237002394754
2016-03-07,2016,360,112,2,300,100,26,0.3333333333333333,0.08666666666666667,0.3455468332733808,0.08628312271211958
2016-03-14,2016,361,99,4,283,113,27,0.3992932862190813,0.09540636042402827,0.34427314922317975,0.08904943500650243
2016-03-21,2016,338,102,4,236,92,20,0.3898305084745763,0.0847457627118644,0.34461486600830826,0.0875458811519371
