date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2004-11-15,2004,973,296,13,0,0,0,0.30421377183967113,0.013360739979445015,0.3147599814469348,0.015296353808232943
2004-11-22,2004,955,289,12,0,0,0,0.30261780104712044,0.012565445026178011,0.31133104894235686,0.015142896505470712
2004-11-29,2004,979,311,11,0,0,0,0.3176710929519918,0.011235955056179775,0.3104087228376978,0.014310810370594576
2004-12-06,2004,979,307,9,0,0,0,0.313585291113381,0.009193054136874362,0.3117060095913019,0.014852556326236426
2004-12-13,2004,852,256,18,0,0,0,0.3004694835680751,0.02112676056338028,0.31051469503731133,0.014618401396658962
2004-12-20,2004,832,259,8,0,0,0,0.3112980769230769,0.009615384615384616,0.3074990549661756,0.013991693334606072
2005-01-03,2005,1012,297,13,0,0,0,0.29347826086956524,0.012845849802371542,0.30680288519391885,0.01357361503609299
2005-01-10,2005,1013,294,8,0,0,0,0.29022704837117475,0.007897334649555774,0.3041951033355071,0.012230065478671172
2005-01-17,2005,820,248,19,0,0,0,0.3024390243902439,0.023170731707317073,0.30397325990432866,0.01345631444465518
2005-01-24,2005,750,223,12,0,0,0,0.29733333333333334,0.016,0.30331270144010525,0.013885633816382928
2005-01-31,2005,682,214,7,0,0,0,0.31378299120234604,0.010263929618768328,0.3028266887213995,0.013764130636706498
2005-02-07,2005,727,204,21,0,0,0,0.28060522696011003,0.02888583218707015,0.2987041807022407,0.01622572789298097
2005-02-14,2005,714,244,13,0,0,0,0.34173669467787116,0.018207282913165267,0.30386258209096517,0.015860793186704095
2005-02-21,2005,630,183,12,0,0,0,0.2904761904761905,0.01904761904761905,0.3012598462851044,0.017039822490733398
2005-02-28,2005,671,215,10,0,0,0,0.3204172876304024,0.014903129657228018,0.304627224630209,0.01729698247259046
2005-03-07,2005,700,240,14,0,0,0,0.34285714285714286,0.02,0.311205986440955,0.018809815641395985
2005-03-14,2005,679,193,10,0,0,0,0.28424153166421207,0.014727540500736377,0.30893129985020107,0.0177544167405734
2005-03-21,2005,740,226,8,0,0,0,0.3054054054054054,0.010810810810810811,0.30994030885921003,0.01710576809192475
2005-03-28,2005,903,286,10,0,0,0,0.3167220376522702,0.01107419712070875,0.3103076896654506,0.017207051529667304
2005-04-04,2005,860,277,7,0,0,0,0.32209302325581396,0.00813953488372093,0.31549366420241354,0.01461376436674865
2005-04-11,2005,998,300,9,0,0,0,0.30060120240480964,0.009018036072144289,0.31035172766828084,0.013465108511621027
2005-04-18,2005,1076,344,7,0,0,0,0.31970260223048325,0.006505576208178439,0.31400502913756745,0.011897353156690951
2005-04-25,2005,1052,351,14,0,0,0,0.33365019011406843,0.013307984790874524,0.3156591419480257,0.011697960048396766
2005-05-02,2005,1105,358,3,0,0,0,0.3239819004524887,0.0027149321266968325,0.313299736647444,0.009537326564233868
2005-05-09,2005,1169,377,3,0,0,0,0.32249786142001713,0.0025662959794696323,0.31808177786691955,0.008017170999075526
2005-05-16,2005,1203,349,13,0,0,0,0.29010806317539484,0.010806317539484621,0.3161696100881683,0.008016609340159752
2005-05-23,2005,1192,445,16,0,0,0,0.3733221476510067,0.013422818791946308,0.32324462383801034,0.008310187049064447
2005-05-30,2005,1150,422,12,0,0,0,0.36695652173913046,0.010434782608695653,0.3288525611484249,0.008597093014686287
2005-06-06,2005,1208,386,15,0,0,0,0.3195364238410596,0.012417218543046357,0.33121946382795614,0.009021990823549045
2005-06-13,2005,1300,443,18,0,0,0,0.34076923076923077,0.013846153846153847,0.3338527923952996,0.009939563028295972
2005-06-20,2005,1100,383,30,0,0,0,0.3481818181818182,0.02727272727272727,0.33566924590376834,0.011685155838527566
2005-06-27,2005,1191,414,23,0,0,0,0.34760705289672544,0.019311502938706968,0.3386223899592979,0.013759727190028832
2005-07-04,2005,1184,386,21,0,0,0,0.3260135135135135,0.017736486486486486,0.339061846470985,0.015656001003405938
2005-07-11,2005,1065,325,22,0,0,0,0.3051643192488263,0.020657276995305163,0.34094387848016383,0.016887370935383506
2005-07-18,2005,975,342,18,0,0,0,0.3507692307692308,0.018461538461538463,0.3381247638699419,0.017517210894082525
2005-07-25,2005,874,271,13,0,0,0,0.3100686498855835,0.014874141876430207,0.3310137798882485,0.018072130802549345
2005-08-01,2005,953,276,7,0,0,0,0.28961175236096537,0.007345225603357817,0.32727319595323673,0.017438131685088277
2005-08-08,2005,848,262,21,0,0,0,0.3089622641509434,0.024764150943396228,0.32329732512595083,0.018802881322243573
2005-08-15,2005,758,206,7,0,0,0,0.2717678100263852,0.009234828496042216,0.3137455741065217,0.016548143975157942
2005-08-22,2005,738,228,5,0,0,0,0.3089430894308943,0.006775067750677507,0.3089125786732928,0.01498108957665426
2005-08-29,2005,777,256,15,0,0,0,0.32947232947232946,0.019305019305019305,0.3093449306681448,0.015177156178970863
2005-09-05,2005,790,240,5,0,0,0,0.3037974683544304,0.006329113924050633,0.30917407430634536,0.013386135795064046
2005-09-12,2005,699,196,9,0,0,0,0.2804005722460658,0.012875536480686695,0.30037799199094967,0.012687885547457575
2005-09-19,2005,665,223,7,0,0,0,0.33533834586466166,0.010526315789473684,0.3035367039883345,0.01214440728658801
2005-09-26,2005,770,246,3,0,0,0,0.3194805194805195,0.003896103896103896,0.30727029987827875,0.01171326707318127
2005-10-03,2005,804,245,12,0,0,0,0.30472636815920395,0.014925373134328358,0.3067408128793113,0.010483419847047787
2005-10-10,2005,745,212,8,0,0,0,0.28456375838926173,0.010738255033557046,0.30834030642467086,0.01067134816423714
2005-10-17,2005,786,255,9,0,0,0,0.3244274809160305,0.011450381679389313,0.3102758553603129,0.011255762405326115
2005-10-24,2005,778,233,7,0,0,0,0.2994858611825193,0.008997429305912597,0.3065275468240866,0.009967313655437777
2005-10-31,2005,732,227,9,0,0,0,0.31010928961748635,0.012295081967213115,0.30731652448196856,0.010713059660833088
2005-11-07,2005,779,239,11,0,0,0,0.306803594351733,0.014120667522464698,0.310616902245177,0.01086870104105534
2005-11-14,2005,841,245,12,0,0,0,0.291319857312723,0.014268727705112961,0.30511459117618467,0.011336502530510249
2005-11-21,2005,762,214,15,0,0,0,0.28083989501312334,0.01968503937007874,0.3002845131177601,0.013310119464757103
2005-11-28,2005,769,231,10,0,0,0,0.30039011703511054,0.013003901170351105,0.2997424817272485,0.013069935469259946
2005-12-05,2005,835,250,10,0,0,0,0.2994011976047904,0.011976047904191617,0.30159716162918954,0.013224659578089267
2005-12-12,2005,820,229,11,0,0,0,0.27926829268292686,0.013414634146341463,0.29595226310005157,0.013470191136458289
2005-12-19,2005,748,211,3,0,0,0,0.2820855614973262,0.004010695187165776,0.29377722563940245,0.012846849371614934
2005-12-26,2005,686,228,14,0,0,0,0.3323615160349854,0.02040816326530612,0.29655875394158987,0.01386098453387656
2006-01-02,2006,826,257,14,15,7,1,0.31113801452784506,0.01694915254237288,0.29710055646360384,0.014214545161365083
2006-01-09,2006,824,245,14,25,9,1,0.2973300970873786,0.01699029126213592,0.2978518364354358,0.014554740605992952
2006-01-16,2006,765,221,5,21,8,0,0.28888888888888886,0.006535947712418301,0.2988579606699065,0.012911104148785399
2006-01-23,2006,743,203,17,13,6,1,0.2732166890982503,0.02288021534320323,0.295461282177799,0.014145643420391913
2006-01-30,2006,585,200,10,18,10,3,0.3418803418803419,0.017094017094017096,0.30077117521224295,0.0147853895691201
2006-02-06,2006,610,214,7,18,6,2,0.35081967213114756,0.011475409836065573,0.3097150976432705,0.014542986530335613
2006-02-13,2006,590,178,10,17,5,0,0.3016949152542373,0.01694915254237288,0.3121662668628844,0.0161602936997365
2006-02-20,2006,662,237,4,10,2,0,0.3580060422960725,0.006042296072507553,0.31537183264552027,0.01436456030063668
2006-02-27,2006,596,207,11,14,5,3,0.34731543624161076,0.018456375838926176,0.31989401035974097,0.014552963212705841
2006-03-06,2006,717,241,8,22,8,4,0.33612273361227335,0.011157601115760111,0.32474308992535283,0.013823876944408866
2006-03-13,2006,790,231,4,21,7,0,0.29240506329113924,0.005063291139240506,0.3251826117256341,0.013639794872761641
2006-03-20,2006,796,239,10,17,9,4,0.30025125628140703,0.01256281407035176,0.3285619326235287,0.012350119713655208
2006-03-27,2006,748,213,4,16,9,2,0.28475935828877,0.0053475935828877,0.3214218096745822,0.010881816774764031
2006-04-03,2006,1069,311,4,16,0,1,0.2909260991580917,0.0037418147801683817,0.31393511305295024,0.009915117392776883
2006-04-10,2006,916,292,5,24,7,3,0.31877729257641924,0.0054585152838427945,0.31607041021822296,0.008478787735460623
2006-04-17,2006,1195,353,11,24,8,6,0.295397489539749,0.009205020920502092,0.30824434112368254,0.00887412834145994
2006-04-24,2006,1146,367,10,23,8,3,0.32024432809773123,0.008726003490401396,0.3048604526056976,0.007657831797894343
2006-05-01,2006,1152,342,9,30,13,3,0.296875,0.0078125,0.2999544859041634,0.007239694158424329
2006-05-08,2006,1494,398,13,43,15,7,0.26639892904953144,0.008701472556894244,0.2967037191239625,0.007694466835631046
2006-05-15,2006,1508,465,15,57,12,3,0.3083554376657825,0.009946949602122016,0.2977167417970094,0.007367483777102328
2006-05-22,2006,1637,516,11,61,20,4,0.31521075137446547,0.006719609040928528,0.3015231659327213,0.007538985709357431
2006-05-29,2006,1413,456,11,76,20,4,0.3227176220806794,0.00778485491861288,0.30549710629804483,0.008044365726662995
2006-06-05,2006,1493,440,11,96,38,7,0.29470864032150035,0.007367716008037508,0.30248852476617993,0.008283015817187333
2006-06-12,2006,1464,464,13,69,20,6,0.31693989071038253,0.008879781420765027,0.3051813249125091,0.0082423608797202
2006-06-19,2006,1488,488,16,83,25,7,0.3279569892473118,0.010752688172043012,0.30614540755620673,0.008495696464925402
2006-06-26,2006,1308,410,12,73,15,5,0.31345565749235477,0.009174311926605505,0.30821798974275105,0.00866592295575109
2006-07-03,2006,1254,408,16,69,20,8,0.3253588516746411,0.012759170653907496,0.31558798007088973,0.009173135217877746
2006-07-10,2006,1228,351,9,78,23,5,0.28583061889250816,0.007328990228013029,0.31277237772423044,0.008845890296114123
2006-07-17,2006,1065,328,12,65,15,6,0.307981220657277,0.011267605633802818,0.31186868638458193,0.00941438987022341
2006-07-24,2006,1054,335,11,69,21,3,0.3178368121442125,0.010436432637571158,0.3112585851425235,0.009745837085093193
2006-07-31,2006,1137,318,10,87,25,7,0.2796833773087071,0.008795074758135445,0.30938042726592435,0.009924256928855436
2006-08-07,2006,1054,318,8,83,15,3,0.301707779886148,0.007590132827324478,0.30747641341289506,0.009763050854675367
2006-08-14,2006,965,276,13,67,25,3,0.2860103626943005,0.013471502590673576,0.3022330850937686,0.010102902657004188
2006-08-21,2006,900,283,10,87,23,4,0.31444444444444447,0.011111111111111112,0.3023566834627799,0.010345002555067389
2006-08-28,2006,819,260,3,55,21,6,0.31746031746031744,0.003663003663003663,0.3013693666859894,0.00920798168120441
2006-09-04,2006,808,274,12,75,37,3,0.33910891089108913,0.01485148514851485,0.30802915318581203,0.010148293546267137
2006-09-11,2006,918,252,8,67,28,6,0.27450980392156865,0.008714596949891068,0.30384522609384845,0.009829167460778169
2006-09-18,2006,798,252,6,96,27,5,0.3157894736842105,0.007518796992481203,0.3035893087863482,0.009464463005141924
2006-09-25,2006,772,237,5,77,34,5,0.3069948186528497,0.006476683937823834,0.3070032389543661,0.009174664152602973
2006-10-02,2006,776,238,10,60,26,5,0.30670103092783507,0.01288659793814433,0.30762739533457695,0.009836722291455453
2006-10-09,2006,887,265,4,67,15,3,0.2987598647125141,0.004509582863585118,0.30922108308685364,0.008716482325569399
2006-10-16,2006,876,252,10,70,30,4,0.2876712328767123,0.01141552511415525,0.3058744316408871,0.008754534075949914
2006-10-23,2006,814,233,6,68,25,2,0.28624078624078625,0.007371007371007371,0.30197199023844573,0.009218034539450378
2006-10-30,2006,872,227,4,81,23,3,0.2603211009174312,0.0045871559633027525,0.29212351399173847,0.007934993391298866
2006-11-06,2006,869,231,5,70,19,4,0.26582278481012656,0.005753739930955121,0.29103763660280824,0.007564886263931873
2006-11-13,2006,844,251,9,66,25,5,0.29739336492890994,0.01066350710900474,0.28873812300839563,0.007957975028497315
2006-11-20,2006,783,241,13,75,16,1,0.30779054916985954,0.016602809706257982,0.28883758932302184,0.009223740749551583
2006-11-27,2006,854,266,12,70,25,3,0.3114754098360656,0.01405152224824356,0.2894343866865507,0.009369356288313986
2006-12-04,2006,780,240,6,62,24,1,0.3076923076923077,0.007692307692307693,0.2905509420590249,0.009767196891904308
2006-12-11,2006,773,218,3,64,23,3,0.2820181112548512,0.0038809831824062097,0.2898443018562923,0.008825379150435679
2006-12-18,2006,703,198,4,83,23,1,0.28165007112375534,0.005689900426742532,0.2892704624666634,0.008615240782402573
2006-12-25,2006,616,187,7,47,18,5,0.30357142857142855,0.011363636363636364,0.29467675342341304,0.009462300832444275
2007-01-01,2007,721,237,8,77,25,1,0.3287101248266297,0.011095700416088766,0.30253767092547595,0.010130045893085981
2007-01-08,2007,786,225,8,78,24,5,0.2862595419847328,0.010178117048346057,0.3011459430574538,0.010069372135503647
2007-01-15,2007,707,220,6,77,27,5,0.31117397454031115,0.008486562942008486,0.30156887122876025,0.009054841289972457
2007-01-22,2007,652,193,11,70,28,7,0.2960122699386503,0.01687116564417178,0.2996359787415833,0.009407296714463486
2007-01-29,2007,634,209,7,73,26,5,0.32965299684542587,0.011041009463722398,0.30238106488572314,0.009825884435890324
2007-02-05,2007,650,201,5,71,26,5,0.30923076923076925,0.007692307692307693,0.30578264713271286,0.01030229999962801
2007-02-12,2007,710,193,6,69,18,1,0.271830985915493,0.008450704225352112,0.3045552614816801,0.010647400474454208
2007-02-19,2007,659,219,9,77,30,1,0.3323216995447648,0.013657056145675266,0.30814904535334714,0.01093407794720907
2007-02-26,2007,628,208,6,90,40,4,0.33121019108280253,0.009554140127388535,0.3084615536353687,0.01074138291112154
2007-03-05,2007,672,246,7,96,49,8,0.36607142857142855,0.010416666666666666,0.3184380394587057,0.010771201613411618
2007-03-12,2007,688,237,6,74,35,8,0.3444767441860465,0.00872093023255814,0.32260088566442263,0.010800497524730324
2007-03-19,2007,745,263,14,156,37,10,0.3530201342281879,0.01879194630872483,0.32972686870061485,0.011040595107799455
2007-03-26,2007,842,294,5,88,39,7,0.3491686460807601,0.0059382422802850355,0.33216632485503156,0.010402749209869784
2007-04-02,2007,924,288,6,77,23,5,0.3116883116883117,0.006493506493506494,0.3324735176622244,0.010252899060019634
2007-04-09,2007,1031,332,9,85,33,6,0.32201745877788557,0.008729388942774006,0.33874682677002343,0.010287734649697372
2007-04-16,2007,988,343,3,90,38,9,0.347165991902834,0.003036437246963563,0.3406023633147821,0.008960157287358408
2007-04-23,2007,1001,341,6,68,30,3,0.34065934065934067,0.005994005994005994,0.34178350701184934,0.008515140520685591
2007-04-30,2007,1077,401,9,74,36,13,0.372330547818013,0.008356545961002786,0.3425658969176725,0.008257625432477607
2007-05-07,2007,1236,425,11,74,30,13,0.34385113268608414,0.00889967637540453,0.3424876954801771,0.008279968700333405
2007-05-14,2007,1197,398,14,64,19,0,0.33249791144527985,0.011695906432748537,0.3399224176323137,0.007392963715836369
2007-05-21,2007,1309,427,10,94,30,6,0.32620320855614976,0.007639419404125287,0.3370517379417374,0.007605610856316399
2007-05-28,2007,1228,385,14,86,42,4,0.3135179153094462,0.011400651465798045,0.33728043839437916,0.008219003977852845
2007-06-04,2007,1269,422,14,108,43,4,0.3325453112687155,0.01103230890464933,0.33859641995573286,0.008506868973087259
2007-06-11,2007,1252,405,18,147,42,7,0.323482428115016,0.01437699680511182,0.33563597448225563,0.009924438917855792
2007-06-18,2007,1085,354,18,118,40,6,0.3262672811059908,0.016589861751152075,0.33383696703808685,0.01124892088749905
2007-06-25,2007,1008,357,16,122,61,7,0.3541666666666667,0.015873015873015872,0.3315664818941686,0.012188479626500687
2007-07-02,2007,1126,399,14,145,31,5,0.3543516873889876,0.012433392539964476,0.33287905123203154,0.012630194147070681
2007-07-09,2007,1058,359,17,149,54,11,0.3393194706994329,0.01606805293005671,0.33373174613880063,0.013176712459234203
2007-07-16,2007,909,292,5,128,57,7,0.32123212321232125,0.005500550055005501,0.3331103604708221,0.012909353790594229
2007-07-23,2007,833,294,10,95,51,10,0.35294117647058826,0.012004801920768308,0.3380382681159649,0.012984872597465513
2007-07-30,2007,836,263,10,101,38,8,0.3145933014354067,0.011961722488038277,0.3357942668868013,0.01310104929538913
2007-08-06,2007,828,295,11,117,67,2,0.35628019323671495,0.013285024154589372,0.33989398752701366,0.012964552714073823
2007-08-13,2007,815,274,4,97,47,5,0.3361963190184049,0.0049079754601227,0.3411351172660654,0.011504316927695152
2007-08-20,2007,797,269,10,116,47,8,0.33751568381430364,0.012547051442910916,0.33905374440952,0.011088571373932033
2007-08-27,2007,705,252,6,116,58,6,0.3574468085106383,0.00851063829787234,0.3394406345497264,0.010598227093670516
2007-09-03,2007,806,252,12,130,73,11,0.31265508684863524,0.01488833746898263,0.3361075865683767,0.010450762661036256
2007-09-10,2007,851,259,11,111,40,7,0.30434782608695654,0.012925969447708578,0.3339970494277061,0.01137894008512414
2007-09-17,2007,756,257,8,118,41,7,0.33994708994708994,0.010582010582010581,0.33237278861226877,0.011201091167779424
2007-09-24,2007,852,247,6,218,42,4,0.289906103286385,0.007042253521126761,0.32928688884364105,0.010586157546915486
2007-10-01,2007,819,277,8,111,47,6,0.33821733821733824,0.009768009768009768,0.32702903196621896,0.010146530748593034
2007-10-08,2007,952,296,12,107,44,3,0.31092436974789917,0.012605042016806723,0.32387003830740574,0.011108664068178536
2007-10-15,2007,932,297,5,140,43,7,0.3186695278969957,0.00536480686695279,0.32151426881774225,0.010210883496183772
2007-10-22,2007,932,292,5,99,43,6,0.3133047210300429,0.00536480686695279,0.31599650788266787,0.009817654567318828
2007-10-29,2007,792,254,6,102,28,2,0.3207070707070707,0.007575757575757576,0.31700300586497226,0.008903582080665695
2007-11-05,2007,902,307,4,117,35,6,0.34035476718403546,0.004434589800443459,0.32150387350210713,0.007842159624757556
2007-11-12,2007,878,271,9,141,39,9,0.3086560364464693,0.010250569476082005,0.3175924918145296,0.007800729486516484
2007-11-19,2007,876,279,6,112,32,8,0.3184931506849315,0.00684931506849315,0.3211658727393479,0.0077766121799372825
2007-11-26,2007,882,311,10,118,36,9,0.3526077097505669,0.011337868480725623,0.3229646691810014,0.007972844519026764
2007-12-03,2007,791,269,6,104,30,3,0.34007585335018964,0.007585335018963337,0.32660860463128777,0.007345381144296341
2007-12-10,2007,820,276,10,124,36,11,0.33658536585365856,0.012195121951219513,0.32884808437587065,0.008199170529829682
2007-12-17,2007,786,289,5,101,39,7,0.36768447837150126,0.006361323155216285,0.3356455540435529,0.008323735065862618
2007-12-24,2007,909,301,5,90,50,2,0.3311331133113311,0.005500550055005501,0.33694880936908544,0.008064334125768608
2007-12-31,2007,756,266,9,127,34,5,0.35185185185185186,0.011904761904761904,0.3383859449525625,0.008998105638808415
2008-01-07,2008,935,322,2,173,46,7,0.3443850267379679,0.0021390374331550803,0.3428520687389998,0.007984164133442549
2008-01-14,2008,920,309,8,131,40,8,0.3358695652173913,0.008695652173913044,0.3450241205555573,0.008214956271620034
2008-01-21,2008,764,253,5,117,39,5,0.331151832460733,0.006544502617801047,0.3423421358943281,0.007615785538754464
2008-01-28,2008,789,274,8,144,42,6,0.3472750316856781,0.010139416983523447,0.3432420331862641,0.007935045784324477
2008-02-04,2008,806,293,9,115,28,10,0.36352357320099254,0.011166253101736972,0.34660930910468085,0.007806437178139161
2008-02-11,2008,748,244,8,113,32,5,0.32620320855614976,0.0106951871657754,0.3414241503777619,0.00834817017945905
2008-02-18,2008,786,260,9,113,43,3,0.33078880407124683,0.011450381679389313,0.34138111172275143,0.009091899132507027
2008-02-25,2008,855,271,6,121,29,4,0.3169590643274854,0.007017543859649123,0.3370195132822056,0.008480996876867928
2008-03-03,2008,946,286,4,122,27,7,0.3023255813953488,0.004228329809725159,0.33176208261437823,0.00874215842393919
2008-03-10,2008,938,272,3,140,39,1,0.2899786780383795,0.0031982942430703624,0.3260257217170017,0.008054988682583853
2008-03-17,2008,884,274,9,127,40,4,0.30995475113122173,0.010180995475113122,0.32337608655081285,0.008509550289747862
2008-03-24,2008,1053,312,6,152,38,8,0.2962962962962963,0.005698005698005698,0.31700374462714015,0.007954373879058143
2008-03-31,2008,954,302,6,149,41,9,0.3165618448637317,0.006289308176100629,0.3111335285849825,0.007344755763353601
2008-04-07,2008,1094,347,4,125,35,5,0.3171846435100548,0.003656307129798903,0.3100062079542206,0.006464895758856539
2008-04-14,2008,1182,415,5,120,38,2,0.35109983079526225,0.004230118443316413,0.31254508629472255,0.0055623628543474265
2008-04-21,2008,1065,353,6,132,42,6,0.3314553990610329,0.005633802816901409,0.314357128136416,0.005389395224003962
2008-04-28,2008,1071,372,7,123,29,7,0.3473389355742297,0.006535947712418301,0.3199837974087761,0.0056778474618406054
2008-05-05,2008,1051,377,13,126,38,5,0.3587059942911513,0.012369172216936251,0.3285747119403726,0.006824207208573841
2008-05-12,2008,1004,341,15,136,43,7,0.3396414342629482,0.014940239043824702,0.33228554733183835,0.007419112654662788
2008-05-19,2008,1191,448,12,125,32,8,0.37615449202350965,0.010075566750629723,0.34226782179774007,0.00796630778624079
2008-05-26,2008,957,377,11,140,42,6,0.3939393939393939,0.011494252873563218,0.35194001543219783,0.008616925873423616
2008-06-02,2008,1023,395,6,137,38,3,0.386119257086999,0.005865102639296188,0.3605568421293159,0.008893025312110775
2008-06-09,2008,890,326,9,134,41,14,0.36629213483146067,0.010112359550561797,0.36245588013384067,0.009628305450516449
2008-06-16,2008,846,314,17,112,31,7,0.37115839243498816,0.02009456264775414,0.36741875430558507,0.01143590042937304
2008-06-23,2008,845,279,12,136,35,7,0.3301775147928994,0.014201183431952662,0.3652735767079188,0.012394054894314834
2008-06-30,2008,844,280,10,167,41,11,0.33175355450236965,0.011848341232227487,0.3619045217343211,0.01232895102122624
2008-07-07,2008,903,301,15,152,46,8,0.3333333333333333,0.016611295681063124,0.36111600911811925,0.012537833100881043
2008-07-14,2008,886,323,13,131,66,5,0.36455981941309257,0.014672686230248307,0.3596666750418171,0.013112473035833367
2008-07-21,2008,700,264,8,118,34,1,0.37714285714285717,0.011428571428571429,0.35756710794225,0.013104262855209391
2008-07-28,2008,793,306,13,153,40,5,0.3858764186633039,0.01639344262295082,0.3575367531392881,0.01442030535316622
2008-08-04,2008,684,227,7,114,36,2,0.33187134502923976,0.01023391812865497,0.3532341544140105,0.014435500175427867
2008-08-11,2008,619,223,8,137,31,4,0.3602584814216478,0.012924071082390954,0.35187166553734295,0.01353918872975747
2008-08-18,2008,653,231,8,127,34,8,0.3537519142419602,0.01225114854517611,0.3548184654684755,0.0132954343689104
2008-08-25,2008,611,195,8,127,31,9,0.3191489361702128,0.01309328968903437,0.3532428881769559,0.01345105292601126
2008-09-01,2008,717,238,5,164,53,6,0.3319386331938633,0.00697350069735007,0.3530685506595222,0.012246328553047128
2008-09-08,2008,686,213,10,116,37,6,0.3104956268221574,0.014577259475218658,0.3463105265856553,0.012234400208668424
2008-09-15,2008,679,272,6,111,37,10,0.4005891016200295,0.008836524300441826,0.3492413071453018,0.011910394317652222
2008-09-22,2008,718,266,12,123,39,14,0.37047353760445684,0.016713091922005572,0.34731594701294594,0.011950350480034067
2008-09-29,2008,601,216,4,123,39,10,0.3594009983361065,0.0066555740432612314,0.3507571536763043,0.011503057469359848
2008-10-06,2008,655,231,6,115,44,6,0.3526717557251908,0.00916030534351145,0.3498088129642472,0.01103258675199991
2008-10-13,2008,709,222,6,133,54,8,0.3131170662905501,0.00846262341325811,0.3447294569703209,0.010559021110510162
2008-10-20,2008,719,241,5,120,37,6,0.33518776077885953,0.006954102920723227,0.34673431004640176,0.009791622764471267
2008-10-27,2008,697,236,8,158,41,8,0.3385939741750359,0.011477761836441894,0.3475662276690483,0.010354655406857746
2008-11-03,2008,779,248,8,137,37,11,0.31835686777920413,0.010269576379974325,0.3485488827886792,0.009816195019952205
2008-11-10,2008,797,290,12,177,36,7,0.36386449184441655,0.015056461731493099,0.34395830656672755,0.010593687198833614
2008-11-17,2008,721,218,8,144,57,5,0.30235783633841884,0.011095700416088766,0.3354438439084728,0.009891513260594014
2008-11-24,2008,786,258,6,117,26,4,0.3282442748091603,0.007633587786259542,0.3315492534676045,0.010013764978468802
2008-12-01,2008,659,217,8,140,34,1,0.3292867981790592,0.012139605462822459,0.328626133774338,0.010386177493382678
2008-12-08,2008,735,227,11,105,28,1,0.308843537414966,0.014965986394557823,0.32809194266489006,0.011199097866045142
2008-12-15,2008,639,207,4,147,31,1,0.323943661971831,0.006259780907668232,0.3266864303140115,0.011112307614413269
2008-12-22,2008,561,209,3,112,33,3,0.37254901960784315,0.0053475935828877,0.3309308109931124,0.010346036582718994
2008-12-29,2008,1172,388,8,264,67,9,0.3310580204778157,0.006825938566552901,0.3325184550804388,0.009915581856041316
2009-01-05,2009,608,185,3,172,37,13,0.3042763157894737,0.004934210526315789,0.325069933073571,0.008650300455394153
2009-01-12,2009,501,150,7,122,43,4,0.2994011976047904,0.013972055888223553,0.32470035323186747,0.009009844889411
2009-01-19,2009,499,150,12,97,34,2,0.30060120240480964,0.02404809619238477,0.3212449691813236,0.011061658440176654
2009-01-26,2009,459,121,6,126,53,8,0.2636165577342048,0.013071895424836602,0.3130361891257168,0.011178194685428421
2009-02-02,2009,561,168,5,127,53,5,0.2994652406417112,0.008912655971479501,0.31186390202905995,0.01042152838254363
2009-02-09,2009,508,166,4,116,55,3,0.32677165354330706,0.007874015748031496,0.31221740097549444,0.010623307737589039
2009-02-16,2009,589,184,10,107,44,7,0.31239388794567063,0.01697792869269949,0.30469800951772286,0.012077099626315512
2009-02-23,2009,607,192,10,119,39,6,0.3163097199341021,0.016474464579901153,0.3028544719497587,0.013283165377984045
2009-03-02,2009,674,202,6,100,31,5,0.2997032640949555,0.008902077151335312,0.3022828404879439,0.013779148706111485
2009-03-09,2009,696,223,10,115,39,7,0.3204022988505747,0.014367816091954023,0.30490797814366694,0.013828618731577794
2009-03-16,2009,831,253,3,126,49,8,0.30445246690734057,0.0036101083032490976,0.3053893862064833,0.011273870245435833
2009-03-23,2009,925,295,8,113,28,3,0.31891891891891894,0.008648648648648649,0.3123021813545726,0.01072096439841234
2009-03-30,2009,914,291,7,126,40,5,0.31838074398249455,0.007658643326039387,0.3146666192721705,0.010564212817732326
2009-04-06,2009,1027,318,9,151,47,6,0.30963972736124634,0.008763388510223954,0.31252512849941294,0.010675384413006384
2009-04-13,2009,1202,426,9,154,47,7,0.3544093178036606,0.0074875207986688855,0.31777705723166166,0.009489083426252556
2009-04-20,2009,1190,458,9,121,41,6,0.38487394957983195,0.007563025210084034,0.3263475859373779,0.008375153505025417
2009-04-27,2009,1367,530,7,157,51,9,0.387710314557425,0.005120702267739576,0.3373484672451866,0.007902481644575951
2009-05-04,2009,1354,469,8,128,54,7,0.3463810930576071,0.005908419497784343,0.34059581652106563,0.006845057070304741
2009-05-11,2009,1394,524,25,143,58,9,0.37589670014347204,0.017934002869440458,0.34952634567558205,0.008635543891078661
2009-05-18,2009,1325,494,12,136,47,5,0.3728301886792453,0.009056603773584906,0.35626525439562284,0.008686538281695693
2009-05-25,2009,1412,521,22,120,44,8,0.3689801699716714,0.015580736543909348,0.36259018264426995,0.009676799933929437
2009-06-01,2009,1216,422,21,143,57,8,0.3470394736842105,0.017269736842105265,0.3672651509346405,0.010740093475414601
2009-06-08,2009,1184,394,18,146,55,4,0.3327702702702703,0.015202702702702704,0.3645602699929667,0.011704491213418829
2009-06-15,2009,984,355,9,123,51,2,0.36077235772357724,0.009146341463414634,0.3615475710109349,0.011902405745085155
